# wave ext unc
5.312549407981746 0.029308363795280457 0.003634442170167764
5.530947850652181 0.027905302743117016 0.0026571168785127328
5.758324634246696 0.029355501135190327 0.0025729641062889382
5.995048857577364 0.02604266752799352 0.002619889850274867
6.241504793076228 0.02616392821073532 0.002530134239443791
6.498092510581479 0.02660254140694936 0.002367237532485079
6.765228526767456 0.024048514664173126 0.0024828063332462684
7.043346481272642 0.026687875390052795 0.0022931202003653086
7.3328978406232235 0.02662523587544759 0.002213158210630499
7.63435263109489 0.027789589017629623 0.002682915162113982
7.948200201702518 0.03038164973258972 0.0024963033812044305
8.274950018556295 0.03427134454250336 0.002269854126973733
8.615132491873744 0.0381233811378479 0.002383284960132179
8.969299836990164 0.053234229485193886 0.002141578808573921
9.3380269707651 0.07119244833787282 0.00222967406133923
9.721912444840044 0.08155429859956105 0.0022924791267714653
10.121579417262236 0.07836014529069264 0.0024396674774119958
10.53767666405189 0.06589555740356445 0.0021636736265298524
10.970879632354798 0.05675037418093 0.0018643859620950042
11.421891536889973 0.04748629033565521 0.00221778032892276
11.891444501472208 0.039633107682069145 0.0021834892266003837
12.380300747462408 0.029393449425697327 0.002193555483636868
12.88925383107517 0.028628597656885784 0.0018674402916312946
13.419129931551787 0.028001102308432262 0.0018286532585305023
13.970789192290137 0.02380336821079254 0.0022981451320860996
14.545127117108091 0.026327942808469135 0.0022807936379891686
15.143076023907396 0.025927623112996418 0.002345864135562102
15.765606558097339 0.02731793870528539 0.0024300971072726773
16.413729268235368 0.03348533312479655 0.002600925103881555
17.088496246441892 0.032762023309866585 0.0022261574621071064
17.791002836252677 0.0352509468793869 0.0025123482124195283
18.522389410680596 0.03661670039097468 0.0034635569054111705
19.283843223373673 0.03391921520233154 0.003084574761091035
20.07660033587375 0.03694053739309311 0.003986164119362912
20.90194762410488 0.03770768344402313 0.0029403961077071575
21.76122486734801 0.037564915418624875 0.0036820972099157277
22.65582692309351 0.03561693131923675 0.004824016622403211
23.587205991301417 0.035626145700613655 0.0029854581006330014
24.556873971745496 0.036531063417593636 0.003518307169855367
25.566404918267235 0.0370990534623464 0.0030506717447946743
26.6174375939243 0.0243232399225235 0.0025511351982575527
27.711678131180584 0.02782232811053594 0.0029772651129264575
28.850902801456833 0.024926339586575825 0.0027219564658656926
30.03696089853681 0.01981469492117564 0.0023255953486483487
31.27177774051052 0.023677619795004528 0.0035135418754853108
