# wavelength kabs ksca gsca
# KP5 - see Chapman et al. 2009, ApJ, 690, 496
# This opacity is documented in Pontoppidan et al. 2024, RNAAS
# Version 5.0
# Written by Klaus Pontoppidan (klaus.m.pontoppidan@jpl.nasa.gov)
0.099999962 62826.016 19374.591 0.47931805
0.10019827 62513.274 19372.33 0.47952374
0.10039697 62201.342 19370.726 0.47972642
0.10059606 61891.374 19369.423 0.47992242
0.10079555 61582.968 19368.719 0.48011287
0.10099543 61275.52 19368.428 0.48029789
0.10119571 60969.845 19368.452 0.48047413
0.10139639 60665.407 19369.094 0.48064496
0.10159746 60362.812 19369.958 0.48081458
0.10179894 60060.89 19371.22 0.48097497
0.10200081 59761.023 19372.929 0.48113372
0.10220308 59462.515 19375.047 0.48128341
0.10240576 59165.694 19377.741 0.48143135
0.10260883 58816.605 19370.233 0.48175176
0.10281231 58446.907 19360.24 0.48217101
0.1030162 58078.708 19351.407 0.48259305
0.10322048 57711.605 19343.15 0.48301
0.10342518 57346.384 19335.839 0.48341797
0.10363027 56982.049 19329.193 0.48381889
0.10383578 56619.408 19323.252 0.48421323
0.10404169 56257.518 19318.115 0.48459849
0.10424801 55897.358 19314.11 0.48497821
0.10445474 55539.053 19310.177 0.48534594
0.10466188 55181.806 19307.471 0.48570798
0.10486943 54826.146 19305.635 0.48607444
0.10507739 54486.782 19299.971 0.4864942
0.10528577 54175.742 19286.617 0.48701649
0.10549456 53867.238 19274.162 0.48753416
0.10570376 53561.246 19261.899 0.48804075
0.10591337 53257.358 19250.341 0.48854436
0.10612341 52956.229 19239.731 0.48904175
0.10633385 52656.762 19229.4 0.48953068
0.10654472 52358.751 19219.979 0.49001441
0.10675601 52062.214 19209.223 0.49047522
0.10696771 51767.469 19196.552 0.49090262
0.10717983 51474.183 19183.783 0.49132442
0.10739238 51182.95 19171.938 0.49173895
0.10760534 50892.483 19159.994 0.4921455
0.10781873 50604.646 19149.006 0.49254741
0.10803254 50349.773 19137.279 0.49296673
0.10824677 50095.125 19126.337 0.49338053
0.10846143 49840.161 19115.919 0.49378041
0.10867652 49586.673 19105.706 0.49417129
0.10889203 49332.993 19090.68 0.49451155
0.10910797 49079.614 19074.628 0.49482426
0.10932434 48827.022 19058.665 0.49513057
0.10954113 48575.249 19043.077 0.49542507
0.10975836 48324.74 19027.32 0.49571337
0.10997602 48075.264 19011.729 0.49598743
0.11019411 47826.572 18996.592 0.49625528
0.11041263 47578.979 18981.45 0.49651372
0.11063158 47333.242 18966.623 0.49676436
0.11085097 47088.472 18951.317 0.49700353
0.11107079 46869.405 18934.333 0.49721899
0.11129105 46699.609 18916.97 0.49743441
0.11151175 46529.011 18899.652 0.49764907
0.11173288 46356.187 18882.581 0.49785426
0.11195446 46183.046 18865.481 0.4980559
0.11217647 46008.714 18848.179 0.49825303
0.11239892 45832.992 18831.076 0.49844405
0.11262182 45656.321 18814.253 0.49863277
0.11284515 45478.058 18797.353 0.49881746
0.11306893 45299.17 18778.693 0.49898213
0.11329315 45119.361 18757.504 0.49912401
0.11351782 44939.123 18736.499 0.49926225
0.11374293 44756.708 18715.696 0.49939598
0.11396849 44573.701 18694.938 0.49953108
0.1141945 44389.127 18674.609 0.49966056
0.11442095 44202.898 18653.677 0.49978638
0.11464785 44016.337 18633.285 0.49990981
0.11487521 43838.632 18613.006 0.50002559
0.11510301 43682.505 18592.301 0.50012497
0.11533127 43526.655 18571.339 0.50022125
0.11555997 43369.672 18550.696 0.50031265
0.11578914 43213.285 18529.894 0.50040203
0.11601875 43056.871 18508.961 0.50049169
0.11624883 42899.892 18488.461 0.50057907
0.11647935 42742.431 18467.844 0.50066709
0.11671034 42585.198 18447.449 0.50075024
0.11694178 42426.833 18427.101 0.50083432
0.11717368 42269.348 18406.456 0.50091559
0.11740605 42111.375 18386.859 0.50099778
0.11763887 41953.936 18369.296 0.50109194
0.11787215 41796.573 18351.724 0.50118422
0.1181059 41645.827 18333.874 0.50127297
0.11834011 41502.891 18316.022 0.50136103
0.11857479 41359.603 18298.815 0.50144623
0.11880993 41216.238 18281.048 0.50153321
0.11904553 41073.765 18263.361 0.50161734
0.11928161 40929.686 18246.228 0.50170325
0.11951815 40786.271 18228.903 0.50178533
0.11975516 40642.533 18217.023 0.50189808
0.11999264 40498.572 18209.513 0.50203568
0.1202306 40354.712 18201.963 0.50217103
0.12046902 40210.059 18194.877 0.50230531
0.12070792 40066.028 18187.602 0.50243652
0.12094729 39921.108 18180.773 0.50257025
0.12118713 39776.319 18173.918 0.50269869
0.12142745 39631.511 18167.075 0.50282329
0.12166825 39493.849 18160.513 0.50294342
0.12190953 39363.866 18154.518 0.50306015
0.12215128 39232.844 18159.327 0.50323372
0.12239351 39101.045 18165.85 0.50340824
0.12263623 38968.992 18172.929 0.50358068
0.12287942 38837.012 18180.263 0.50375016
0.1231231 38704.58 18188.273 0.50391568
0.12336726 38572.211 18196.661 0.50407832
0.1236119 38439.578 18205.284 0.5042386
0.12385703 38306.612 18214.654 0.50439253
0.12410265 38173.304 18224.345 0.50454253
0.12434875 38039.214 18234.338 0.50469088
0.12459534 37902.176 18244.913 0.50483545
0.12484242 37764.93 18256.067 0.50497572
0.12508999 37631.989 18267.387 0.505106
0.12533805 37505.286 18279.444 0.50523059
0.1255866 37378.133 18291.936 0.50534965
0.12583565 37251.157 18304.83 0.50546372
0.12608519 37123.249 18318.503 0.5055718
0.12633522 36995.69 18332.384 0.50567287
0.12658575 36866.965 18347.241 0.50577072
0.12683678 36735.923 18358.542 0.50584424
0.12708831 36603.098 18367.925 0.5059069
0.12734033 36469.601 18377.622 0.50596123
0.12759285 36335.657 18387.234 0.50600888
0.12784588 36201.589 18397.216 0.50604692
0.1280994 36073.329 18407.962 0.50606365
0.12835343 35944.039 18418.946 0.50607891
0.12860796 35815.253 18429.644 0.50608175
0.128863 35684.85 18440.974 0.50607796
0.12911854 35554.24 18452.212 0.50606708
0.12937459 35429.213 18411.373 0.50597304
0.12963115 35304.315 18368.097 0.50587251
0.12988821 35178.751 18323.789 0.50577191
0.13014579 35053.873 18277.645 0.50566572
0.13040388 34928.655 18230.288 0.5055561
0.13066248 34807.67 18181.697 0.50544065
0.13092159 34689.511 18131.784 0.50531801
0.13118121 34571.738 18080.266 0.50518859
0.13144135 34453.714 18027.427 0.50506341
0.13170201 34340.633 17960.602 0.50492374
0.13196318 34237.61 17868.568 0.50476544
0.13222487 34134.435 17776.798 0.5046079
0.13248708 34030.573 17685.473 0.50444538
0.13274981 33927.014 17594.348 0.5042823
0.13301306 33823.64 17503.466 0.50411689
0.13327683 33719.481 17413.246 0.50395261
0.13354113 33618.44 17324.065 0.50377034
0.13380595 33517.693 17235.49 0.50358277
0.13407129 33416.632 17147.516 0.50339958
0.13433716 33325.326 17039.554 0.50319366
0.13460356 33237.577 16926.255 0.50298037
0.13487049 33148.132 16817.028 0.50277063
0.13513794 33057.964 16711.258 0.50255977
0.13540593 32967.103 16609.17 0.50235421
0.13567445 32875.119 16510.484 0.50215075
0.1359435 32782.389 16415.268 0.50195451
0.13621308 32689.432 16323.058 0.50176142
0.1364832 32596.129 16235.808 0.50155391
0.13675385 32503.918 16153.746 0.50135261
0.13702505 32429.223 16110.162 0.5013175
0.13729677 32351.57 16069.816 0.50127466
0.13756904 32272.979 16031.609 0.50122285
0.13784185 32192.147 15996.395 0.50116787
0.1381152 32110.32 15963.182 0.50110406
0.13838909 32026.789 15932.243 0.50103138
0.13866352 31942.015 15903.495 0.50095789
0.1389385 31855.766 15876.774 0.50087818
0.13921402 31767.016 15853.819 0.50076512
0.13949009 31680.72 15851.597 0.50071679
0.13976671 31597.221 15875.679 0.50076724
0.14004387 31513.485 15897.963 0.50079941
0.14032159 31428.64 15919.016 0.50081724
0.14059985 31343.537 15938.821 0.50081709
0.14087867 31257.72 15957.197 0.50080342
0.14115804 31161.581 15977.796 0.5007333
0.14143797 31064.721 15997.43 0.50064565
0.14171845 30967.39 16015.973 0.50054584
0.14199948 30869.692 16033.535 0.50043652
0.14228108 30775.569 16072.092 0.50043732
0.14256323 30678.366 16115.99 0.50045714
0.14284594 30561.496 16159.526 0.50046767
0.14312921 30444.242 16201.255 0.50045942
0.14341304 30327.084 16241.458 0.50043284
0.14369744 30209.607 16279.682 0.50038946
0.1439824 30092.002 16316.43 0.50032707
0.14426793 29967.219 16350.099 0.50027377
0.14455402 29827.69 16380.488 0.50025327
0.14484068 29688.533 16410.442 0.50022927
0.1451279 29550.863 16450.076 0.50033088
0.1454157 29413.435 16490.184 0.50041468
0.14570407 29275.878 16530.363 0.50047565
0.14599301 29134.355 16566.595 0.50057857
0.14628252 28986.679 16598.35 0.50074194
0.14657261 28839.104 16629.838 0.50087595
0.14686327 28690.711 16661.62 0.50098275
0.14715451 28542.394 16692.665 0.50105954
0.14744632 28392.999 16724.023 0.50110631
0.14773872 28242.636 16757.482 0.50118041
0.14803169 28090.023 16795.998 0.50128489
0.14832525 27936.523 16837.098 0.50134834
0.14861938 27781.984 16881.268 0.50136874
0.14891411 27626.06 16928.525 0.50134257
0.14920941 27470.832 16969.377 0.50139603
0.1495053 27314.507 17009.694 0.50144762
0.14980178 27156.03 17053.573 0.5014334
0.15009884 26994.976 17101.355 0.50134843
0.1503965 26831.317 17153.179 0.50118294
0.15069474 26668.078 17184.525 0.50108559
0.15099358 26503.291 17213.511 0.50096651
0.15129301 26336.941 17244.73 0.5007985
0.15159303 26168.686 17278.325 0.50057873
0.15189365 25998.637 17314.738 0.50030688
0.15219486 25826.459 17353.413 0.49997863
0.15249667 25651.879 17395.056 0.49958605
0.15279908 25475.066 17439.548 0.49913126
0.15310209 25295.98 17486.96 0.49860277
0.1534057 25113.14 17541.166 0.49798626
0.15370992 24922.568 17612.758 0.49721291
0.15401473 24728.028 17689.938 0.49632867
0.15432015 24528.742 17773.237 0.49532886
0.15462618 24325.097 17862.621 0.4942004
0.15493281 24116.076 17958.751 0.49293539
0.15524005 23930.125 18053.076 0.4916553
0.1555479 23742.88 18154.079 0.49024284
0.15585636 23549.678 18263.272 0.4886601
0.15616543 23348.608 18381.799 0.48689282
0.15647512 23134.169 18523.019 0.48492983
0.15678542 22904.627 18687.62 0.48274197
0.15709633 22663.153 18866.707 0.48029793
0.15740786 22407.514 19062.064 0.47756692
0.15772001 22136.633 19274.13 0.47453165
0.15803278 21847.9 19505.393 0.47115857
0.15834617 21538.867 19757.457 0.46742554
0.15866018 21207.965 20031.787 0.46330389
0.15897481 20851.51 20331.292 0.45877359
0.15929007 20467.456 20658.084 0.45381348
0.15960595 20168.626 20849.864 0.45159214
0.15992246 19872.946 21038.254 0.44966853
0.16023959 19600.731 21235.821 0.44790664
0.16055735 19333.543 21447.31 0.44622867
0.16087575 19061.889 21676.041 0.44458307
0.16119478 18785.697 21923.914 0.44294095
0.16151443 18504.625 22192.135 0.44126259
0.16183473 18216.455 22482.28 0.43949494
0.16215565 17919.535 22793.802 0.43757949
0.16247722 17652.46 23063.724 0.436079
0.16279942 17488.941 23175.349 0.43608069
0.16312226 17323.19 23285.858 0.43598721
0.16344574 17155.369 23393.294 0.4358076
0.16376986 16984.78 23497.429 0.43553839
0.16409463 16811.554 23597.944 0.43517969
0.16442004 16636.683 23694.566 0.43473382
0.16474609 16458.619 23787.704 0.4342125
0.16507279 16278.548 23877.332 0.4336121
0.16540014 16106.164 23962.501 0.43295039
0.16572814 15991.261 23998.386 0.43268633
0.16605679 15891.392 24006.628 0.43256888
0.16638609 15789.848 24009.536 0.43240891
0.16671604 15685.131 24006.138 0.43222134
0.16704665 15578.163 23995.284 0.43201073
0.16737791 15468.167 23977.495 0.43177755
0.16770983 15355.582 23952.11 0.43154947
0.16804241 15240.507 23919.657 0.43134462
0.16837565 15123.39 23881.514 0.431168
0.16870955 15004.368 23839.369 0.43103026
0.16904411 14897.05 23790.224 0.43098431
0.16937933 14789.004 23740.031 0.43102668
0.16971522 14680.448 23690.218 0.43112394
0.17005177 14578.704 23641.178 0.43123499
0.170389 14514.847 23585.367 0.43157911
0.17072689 14452.079 23533.278 0.43189125
0.17106545 14390.093 23484.057 0.43221708
0.17140468 14328.926 23436.805 0.43258787
0.17174459 14268.244 23392.357 0.43298946
0.17208517 14208.664 23352.122 0.43337849
0.17242642 14151.936 23317.862 0.43366168
0.17276835 14095.079 23285.842 0.43391844
0.17311096 14038.563 23255.012 0.43421694
0.17345425 13981.438 23226.282 0.4344878
0.17379822 13924.558 23198.98 0.4347831
0.17414287 13867.015 23175.768 0.43495505
0.17448821 13808.913 23152.052 0.43524442
0.17483423 13750.481 23131.751 0.43545401
0.17518094 13691.229 23113.693 0.43567869
0.17552833 13632.685 23100.699 0.43592567
0.17587641 13574.2 23092.628 0.43614892
0.17622519 13516.015 23088.365 0.43636806
0.17657465 13458.308 23087.883 0.43660737
0.17692481 13401.035 23090.796 0.43690643
0.17727566 13344.917 23099.19 0.43718602
0.17762721 13289.408 23112.606 0.43749841
0.17797945 13235.007 23131.012 0.43781348
0.1783324 13181.718 23155.248 0.43809167
0.17868604 13128.672 23182.701 0.43849164
0.17904038 13076.712 23217.489 0.43881389
0.17939543 13025.221 23256.397 0.43917221
0.17975118 12974.687 23299.998 0.43949178
0.18010764 12939.324 23340.881 0.43990259
0.1804648 12942.022 23370.122 0.44037273
0.18082268 12944.908 23400.832 0.44083836
0.18118126 12948.459 23431.912 0.44132617
0.18154055 12952.556 23463.684 0.44175981
0.18190056 12956.315 23496.401 0.44213369
0.18226127 12960.905 23528.487 0.44250726
0.18262271 12964.478 23561.35 0.44283702
0.18298486 12968.273 23592.776 0.44312195
0.18334773 12971.806 23621.796 0.44340022
0.18371132 12974.784 23649.286 0.44358517
0.18407563 12976.825 23673.134 0.44376005
0.18444066 12977.493 23693.182 0.44392278
0.18480642 12977.285 23708.802 0.44405126
0.1851729 12975.755 23720.869 0.44410413
0.18554011 12972.698 23725.972 0.44423541
0.18590805 12969.045 23728.682 0.44431806
0.18627671 12964.886 23728.372 0.44432073
0.18664611 12960.134 23720.978 0.44448164
0.18701624 12955.499 23711.399 0.44454729
0.1873871 12951.035 23696.978 0.44470866
0.1877587 12947.542 23680.227 0.44486581
0.18813104 12944.757 23661.545 0.44507498
0.18850411 12943.442 23641.552 0.4453213
0.18887793 12943.303 23621.863 0.44557659
0.18925248 12945.09 23602.171 0.44587354
0.18962778 12948.061 23586.979 0.44611755
0.19000382 12953.2 23571.272 0.4464185
0.19038061 12986.331 23539.799 0.44684128
0.19075815 13020.45 23508.227 0.44731871
0.19113643 13055.014 23476.392 0.4478751
0.19151547 13089.783 23446.924 0.4484106
0.19189525 13126.055 23419.537 0.44894668
0.19227579 13162.408 23394.966 0.44950589
0.19265709 13199.204 23373.14 0.45007449
0.19303914 13236.689 23355.24 0.45065304
0.19342195 13273.55 23341.105 0.45126874
0.19380551 13310.321 23330.089 0.45189907
0.19418984 13347.713 23323.289 0.45248543
0.19457493 13386.137 23320.259 0.45304697
0.19496078 13425.335 23319.62 0.45367243
0.1953474 13465.486 23322.545 0.45426833
0.19573479 13506.682 23329.073 0.45481856
0.19612294 13548.955 23337.247 0.45543824
0.19651186 13591.203 23348.41 0.45604827
0.19690156 13633.446 23364.506 0.45664091
0.19729202 13675.629 23384.671 0.45718861
0.19768327 13717.305 23408.15 0.45771242
0.19807528 13758.938 23434.053 0.45826566
0.19846808 13800.845 23463.131 0.45879863
0.19886165 13842.628 23494.887 0.45933512
0.199256 13884.652 23529.116 0.45986356
0.19965114 13927.292 23565.122 0.46041501
0.20004706 13970.072 23601.525 0.46097604
0.20044377 14022.349 23624.987 0.46157816
0.20084126 14073.778 23651.763 0.46209819
0.20123954 14124.091 23679.026 0.46267801
0.20163861 14173.808 23708.006 0.46325195
0.20203847 14222.296 23739.458 0.46373688
0.20243912 14269.038 23771.054 0.46426169
0.20284057 14314.057 23803.066 0.46479052
0.20324281 14358.093 23836.253 0.46524285
0.20364586 14399.972 23869.98 0.46567992
0.2040497 14440.983 23904.941 0.46601979
0.20445434 14480.367 23939.396 0.46636019
0.20485978 14518.611 23973.321 0.46670817
0.20526603 14554.751 24008.409 0.46693132
0.20567309 14589.369 24043.296 0.46707499
0.20608095 14621.65 24075.506 0.46727771
0.20648962 14651.605 24106.278 0.46739982
0.2068991 14678.091 24135.149 0.46746934
0.20730939 14700.201 24160.424 0.4675272
0.2077205 14717.061 24181.232 0.46756779
0.20813242 14728.221 24197.207 0.46758566
0.20854516 14733.149 24211.503 0.46755577
0.20895872 14732.491 24219.586 0.46757238
0.20937309 14725.826 24223.276 0.46755638
0.20978829 14713.062 24223.108 0.46749006
0.21020432 14696.986 24211.874 0.46743862
0.21062116 14677.029 24191.507 0.46731747
0.21103884 14651.161 24163.973 0.46730323
0.21145734 14618.533 24131.39 0.4672347
0.21187667 14577.912 24091.673 0.4672021
0.21229683 14528.995 24045.291 0.46727952
0.21271783 14472.399 23996.794 0.46735103
0.21313966 14408.538 23944.179 0.46748918
0.21356233 14339.323 23889.346 0.46767542
0.21398584 14262.285 23830.063 0.46804579
0.21441018 14178.211 23769.977 0.46843482
0.21483537 14091.656 23712.77 0.46879993
0.2152614 14001.962 23658.359 0.46916771
0.21568828 13909.347 23607.52 0.46951429
0.216116 13812.995 23557.574 0.4699694
0.21654457 13712.981 23510.943 0.47041373
0.21697399 13607.928 23466.551 0.47091813
0.21740426 13499.402 23425.122 0.47139533
0.21783539 13374.965 23384.093 0.47181717
0.21826737 13243.788 23344.693 0.47221647
0.2187002 13111.474 23307.314 0.47258239
0.2191339 12977.367 23270.257 0.47299748
0.21956845 12840.031 23233.257 0.47341027
0.22000387 12702.684 23198.145 0.47379356
0.22044015 12564.84 23163.563 0.4742221
0.2208773 12426.7 23131.827 0.47458456
0.22131531 12288.537 23100.761 0.47502527
0.22175419 12150.109 23070.494 0.47541656
0.22219394 12013.154 23043.157 0.47572495
0.22263457 11877.627 23018.36 0.47604531
0.22307606 11743.858 22996.565 0.47635442
0.22351844 11610.96 22978.235 0.47658811
0.22396169 11479.0 22962.125 0.47678644
0.22440581 11347.073 22946.22 0.47703089
0.22485082 11214.638 22930.944 0.47728497
0.22529672 11083.321 22915.96 0.47753651
0.22574349 10958.302 22897.684 0.47783578
0.22619115 10836.982 22879.69 0.47809728
0.2266397 10717.667 22861.989 0.47839452
0.22708914 10601.636 22845.096 0.47870807
0.22753947 10488.044 22831.622 0.47892603
0.2279907 10376.642 22817.686 0.47926412
0.22844282 10266.633 22806.256 0.47953985
0.22889583 10156.432 22796.246 0.47980089
0.22934975 10045.329 22788.147 0.47997677
0.22980456 9933.4339 22778.776 0.4802474
0.23026028 9816.6808 22767.294 0.48056349
0.23071689 9699.6292 22754.588 0.48085245
0.23117442 9584.446 22741.334 0.48111111
0.23163285 9471.2833 22727.21 0.481416
0.23209219 9361.4666 22713.744 0.48166016
0.23255245 9254.6171 22699.612 0.48198476
0.23301361 9150.8978 22687.039 0.48224813
0.23347569 9050.2749 22674.151 0.48257239
0.23393869 8951.0958 22663.561 0.48280104
0.2344026 8846.1673 22651.208 0.48299303
0.23486743 8742.5781 22638.228 0.48321187
0.23533319 8641.463 22625.929 0.48333638
0.23579987 8543.3669 22612.522 0.48344287
0.23626747 8447.1565 22598.104 0.48355809
0.236736 8353.8806 22584.623 0.48353769
0.23720547 8263.714 22569.409 0.48355809
0.23767586 8177.0976 22555.032 0.4834402
0.23814718 8093.3245 22538.668 0.48337256
0.23861944 8012.7629 22521.201 0.48328516
0.23909264 7936.0062 22502.034 0.48318175
0.23956677 7862.1792 22481.708 0.48307947
0.24004185 7791.5308 22460.442 0.48296951
0.24051786 7727.0115 22437.385 0.48281119
0.24099482 7664.7504 22414.701 0.48253737
0.24147273 7604.0357 22388.936 0.48232813
0.24195159 7544.8314 22360.134 0.48216873
0.24243139 7486.8612 22329.341 0.48199121
0.24291214 7430.7515 22296.251 0.48180087
0.24339385 7374.8037 22260.178 0.48168699
0.24387652 7319.9422 22222.944 0.48150378
0.24436014 7264.7145 22180.623 0.48150809
0.24484472 7209.0301 22137.063 0.48148085
0.24533026 7152.5101 22091.744 0.48146649
0.24581676 7095.7724 22044.033 0.48151142
0.24630423 7039.3757 21996.519 0.48147966
0.24679267 6984.2106 21949.057 0.48138124
0.24728207 6929.3464 21897.416 0.4815406
0.24777245 6875.2898 21848.821 0.4815899
0.24826379 6822.5979 21799.675 0.48165931
0.24875612 6769.6947 21750.166 0.48179492
0.24924941 6718.2139 21700.608 0.48196307
0.24974369 6666.9363 21651.179 0.48220587
0.25023894 6617.9462 21603.777 0.48240755
0.25073518 6571.2696 21558.69 0.4825731
0.25123241 6525.1047 21514.322 0.48278289
0.25173061 6480.3927 21471.482 0.4829786
0.25222981 6437.8202 21431.706 0.48311582
0.25273 6396.9845 21393.186 0.48331173
0.25323117 6357.1868 21355.612 0.48349208
0.25373335 6318.5253 21317.948 0.48366254
0.25423651 6279.8699 21279.664 0.48387916
0.25474068 6241.9014 21242.184 0.48398148
0.25524585 6203.2521 21201.611 0.48425647
0.25575201 6164.9858 21161.539 0.48446563
0.25625918 6127.3042 21120.966 0.48467606
0.25676736 6090.0854 21079.915 0.48491735
0.25727654 6053.5658 21039.796 0.48514317
0.25778674 6017.9729 21000.459 0.48535495
0.25829794 5983.3175 20960.947 0.48566326
0.25881016 5955.4218 20922.774 0.48597359
0.2593234 5927.9055 20887.022 0.48622272
0.25983765 5901.3014 20852.511 0.48651903
0.26035293 5875.3297 20820.628 0.48675462
0.26086922 5849.3286 20791.275 0.48698712
0.26138654 5824.4298 20763.556 0.48721718
0.26190488 5799.5233 20738.72 0.48740137
0.26242426 5774.854 20715.431 0.48757265
0.26294466 5750.073 20694.159 0.48769413
0.26346609 5724.4604 20673.104 0.48785423
